0.05,0.05,0.280217,0.580217,2077.88, 0.314238
0.05,0.05,0.280217,0.580217,2077.88, 0.311988
0.05,0.05,0.28022,0.58022,2078.01, 0.309036
0.05,0.05,0.280226,0.580226,2078.38, 0.306927
0.05,0.05,0.280216,0.580216,2077.8, 0.314324
0.05,0.05,0.280216,0.580216,2077.8, 0.312767
0.05,0.05,0.280218,0.580218,2077.89, 0.310724
0.05,0.05,0.280222,0.580222,2078.15, 0.309266
0.05,0.05,0.280215,0.580215,2077.76, 0.314371
0.05,0.05,0.280215,0.580215,2077.76, 0.31319
0.05,0.05,0.280216,0.580216,2077.83, 0.31164
0.05,0.05,0.28022,0.58022,2078.03, 0.310533
0.05,0.05,0.280215,0.580215,2077.74, 0.314399
0.05,0.05,0.280215,0.580215,2077.74, 0.313438
0.05,0.05,0.280216,0.580216,2077.79, 0.312178
0.05,0.05,0.280219,0.580219,2077.95, 0.311279
0.05,0.05,0.280215,0.580215,2077.72, 0.314416
0.05,0.05,0.280215,0.580215,2077.72, 0.313594
0.05,0.05,0.280215,0.580215,2077.77, 0.312515
0.05,0.05,0.280218,0.580218,2077.91, 0.311745
0.05,0.05,0.280214,0.580214,2077.71, 0.314427
0.05,0.05,0.280214,0.580214,2077.71, 0.313695
0.05,0.05,0.280215,0.580215,2077.75, 0.312735
0.05,0.05,0.280217,0.580217,2077.88, 0.31205
0.05,0.05,0.280217,0.580217,2077.88, 0.310586
0,0.25,0.280213,0.580213,121.106, 0.314517
0.05,0.05,0.280219,0.580219,2077.96, 0.309032
0.05,0.05,0.280219,0.580219,2077.96, 0.309032
0.05,0.05,0.280219,0.580219,2078, 0.308254
0.05,0.05,0.280222,0.580222,2078.12, 0.305923
0.05,0.05,0.280222,0.580222,2078.12, 0.305923
0.05,0.05,0.280229,0.580229,2078.53, 0.298149
0.05,0.05,0.280229,0.580229,2078.53, 0.298149
0.05,0.05,0.280232,0.580232,2078.73, 0.294261
0.05,0.05,0.280242,0.580242,2079.3, 0.282597
0.05,0.05,0.280242,0.580242,2079.3, 0.282597
0.05,0.05,0.280275,0.580275,2081.2, 0.243716
0.05,0.05,0.280273,0.580273,2081.07, 0.243701
0.05,0.05,0.280287,0.580287,2081.85, 0.224244
0.05,0.05,0.280321,0.580321,2083.81, 0.165843
0.05,0.05,0.280321,0.580321,2083.81, 0.165843
0.05,0.05,0.280418,0.580418,2089.38, -0.0288618
0.05,0.05,0.280361,0.580361,2086.11, -0.0291097
0.05,0.05,0.280338,0.580338,2084.8, -0.126445
0.05,0.05,0.280099,0.580099,2071.14, -0.418053
0.05,0.05,0.280099,0.580099,2071.14, -0.418057
0.05,0.05,0.279203,0.579203,2020.64, -1.1299
0.05,0.05,0.278441,0.578441,1978.66, -1.12314
0.05,0.05,0.277058,0.577058,1904.64, -1.45693
0.05,0.05,0.270854,0.570854,1605.42, -2.39503
0.05,0.05,0.279458,0.579458,2034.88, -0.927359
0.05,0.05,0.279068,0.579068,2013.12, -0.923758
0.05,0.05,0.278266,0.578266,1969.13, -1.16897
0.05,0.05,0.274757,0.574757,1787.68, -1.87802
0.05,0.05,0.274756,0.574756,1787.61, -1.87918
0.05,0.05,0.271868,0.571868,1650.93, -2.3362
0.05,0.05,0.271525,0.571525,1635.37, -2.32121
0.05,0.05,0.269673,0.569673,1554.01, -2.52831
0.05,0.05,0.263193,0.563193,1299.94, -3.10275
0.05,0.05,0.263186,0.563186,1299.7, -3.10404
0.05,0.05,0.256042,0.556042,1067.49, -3.643
0.05,0.05,0.255462,0.555462,1050.57, -3.6025
0.05,0.05,0.251242,0.551242,935.274, -3.81673
0.05,0.05,0.237217,0.537217,635.515, -4.36127
0.05,0.05,0.237162,0.537162,634.561, -4.36349
0.05,0.05,0.221735,0.521735,414.853, -4.84751
0.05,0.05,0.221025,0.521025,406.813, -4.7818
0.05,0.05,0.212586,0.512586,322.418, -4.93535
0.05,0.05,0.185904,0.485904,154.591, -5.28911
0.05,0.05,0.185673,0.485673,153.608, -5.28094
0.05,0.05,0.167046,0.467046,91.9482, -5.44974
0.05,0.05,0.166872,0.466872,91.5094, -5.42788
0.05,0.05,0.157343,0.457343,70.3799, -5.47944
0.05,0.05,0.128324,0.428324,31.6402, -5.58339
0.05,0.05,0.128249,0.428249,31.5751, -5.57852
0.05,0.05,0.161177,0.461177,78.2213, -5.46069
0.05,0.05,0.101291,0.401291,15.0244, -5.61224
0.05,0.05,0.101265,0.401265,15.0139, -5.60213
0.05,0.05,0.087793,0.387793,10.3586, -5.58999
0.05,0.05,0.0478037,0.347804,3.44219, -5.46661
0.05,0.05,0.04775,0.34775,3.4371, -5.46274
0.05,0.05,0.00926196,0.309262,1.19039, -5.17744
0.05,0.05,0.00940026,0.3094,1.19494, -5.17455
0.05,0.05,-0.00880977,0.29119,0.723544, -4.955
0.05,0.05,-0.0571085,0.242892,0.191241, -3.89749
0.05,0.05,-0.0571295,0.24287,0.19113, -3.89586
0.05,0.05,-0.0192398,0.28076,0.542839, -4.79655
0.05,0.05,-0.0956868,0.204313,0.0660691, -1.39417
0.05,0.05,-0.095476,0.204524,0.0664537, -1.42562
